time,lon,lat,dis24,geometry
2016-01-01,84.45000000000005,29.549999999999997,30.051376342773438,POINT (84.45000000000005 29.549999999999997)
2016-01-01,84.45000000000005,29.549999999999997,30.051376342773438,POINT (84.45000000000005 29.549999999999997)
2016-01-01,84.45000000000005,29.450000000000003,32.67075729370117,POINT (84.45000000000005 29.450000000000003)
2016-01-01,84.75,29.25,36.597190856933594,POINT (84.75 29.25)
2016-01-01,85.45000000000005,29.25,48.24129104614258,POINT (85.45000000000005 29.25)
2016-01-01,87.65000000000003,29.15,58.44093704223633,POINT (87.65000000000003 29.15)
2016-01-01,87.75,29.25,58.550506591796875,POINT (87.75 29.25)
2016-01-01,87.95000000000005,29.35,80.37013244628906,POINT (87.95000000000005 29.35)
2016-01-01,88.65000000000003,29.35,92.71588897705078,POINT (88.65000000000003 29.35)
2016-01-01,91.05000000000001,29.35,297.613037109375,POINT (91.05000000000001 29.35)
2016-01-01,92.05000000000001,29.25,333.0679016113281,POINT (92.05000000000001 29.25)
2016-01-01,93.25,29.049999999999997,394.93951416015625,POINT (93.25 29.049999999999997)
2016-01-01,93.65000000000003,29.15,422.5922546386719,POINT (93.65000000000003 29.15)
2016-01-01,94.35000000000002,29.35,488.90386962890625,POINT (94.35000000000002 29.35)
2016-01-01,94.85000000000002,29.549999999999997,648.468505859375,POINT (94.85000000000002 29.549999999999997)
2016-01-01,95.15000000000003,29.85,875.2197875976562,POINT (95.15000000000003 29.85)
2016-01-01,95.25,29.85,876.9887084960938,POINT (95.25 29.85)
2016-01-01,95.25,29.75,882.9263916015625,POINT (95.25 29.75)
2016-01-01,95.35000000000002,29.549999999999997,910.33056640625,POINT (95.35000000000002 29.549999999999997)
2016-01-01,95.35000000000002,29.35,976.7315063476562,POINT (95.35000000000002 29.35)
2016-01-01,94.85000000000002,28.950000000000003,1202.14111328125,POINT (94.85000000000002 28.950000000000003)
2016-01-01,94.85000000000002,28.85,1200.7052001953125,POINT (94.85000000000002 28.85)
2016-01-01,95.05000000000001,28.549999999999997,1154.28662109375,POINT (95.05000000000001 28.549999999999997)
2016-01-01,95.05000000000001,28.15,1231.6556396484375,POINT (95.05000000000001 28.15)
2016-01-01,95.35000000000002,28.049999999999997,1247.8731689453125,POINT (95.35000000000002 28.049999999999997)
2016-01-01,95.35000000000002,27.950000000000003,1258.241455078125,POINT (95.35000000000002 27.950000000000003)
2016-01-01,95.25,27.75,1644.667236328125,POINT (95.25 27.75)
2016-01-01,94.85000000000002,27.450000000000003,1676.94384765625,POINT (94.85000000000002 27.450000000000003)
2016-01-01,94.45000000000005,27.049999999999997,1834.817626953125,POINT (94.45000000000005 27.049999999999997)
2016-01-01,93.75,26.75,2328.4453125,POINT (93.75 26.75)
2016-01-01,92.65000000000003,26.549999999999997,2826.219970703125,POINT (92.65000000000003 26.549999999999997)
2016-01-01,92.25,26.450000000000003,2952.3095703125,POINT (92.25 26.450000000000003)
2016-01-01,91.65000000000003,26.15,3244.970703125,POINT (91.65000000000003 26.15)
2016-01-01,91.25,26.15,3404.158447265625,POINT (91.25 26.15)
2016-01-01,90.65000000000003,26.15,3866.09716796875,POINT (90.65000000000003 26.15)
2016-01-01,90.35000000000002,26.15,3929.476318359375,POINT (90.35000000000002 26.15)
2016-01-01,90.15000000000003,26.049999999999997,3953.18701171875,POINT (90.15000000000003 26.049999999999997)
2016-01-01,89.85000000000002,25.849999999999994,3994.222412109375,POINT (89.85000000000002 25.849999999999994)
2016-01-01,89.75,25.650000000000006,4357.6787109375,POINT (89.75 25.650000000000006)
2016-01-01,89.65000000000003,24.950000000000003,4621.70068359375,POINT (89.65000000000003 24.950000000000003)
2016-01-01,89.75,24.549999999999997,4664.22705078125,POINT (89.75 24.549999999999997)
2016-01-01,89.65000000000003,23.849999999999994,4754.4306640625,POINT (89.65000000000003 23.849999999999994)
2016-01-01,89.95000000000005,23.650000000000006,7109.32666015625,POINT (89.95000000000005 23.650000000000006)
2016-01-01,90.25,23.450000000000003,7183.6201171875,POINT (90.25 23.450000000000003)
2016-01-01,90.55000000000001,23.25,7268.6474609375,POINT (90.55000000000001 23.25)
2016-01-01,90.55000000000001,23.25,7268.6474609375,POINT (90.55000000000001 23.25)
2016-01-02,84.45000000000005,29.450000000000003,32.58949661254883,POINT (84.45000000000005 29.450000000000003)
2016-01-02,84.45000000000005,29.450000000000003,32.58949661254883,POINT (84.45000000000005 29.450000000000003)
2016-01-02,84.45000000000005,29.450000000000003,32.58949661254883,POINT (84.45000000000005 29.450000000000003)
2016-01-02,84.75,29.25,36.53805923461914,POINT (84.75 29.25)
2016-01-02,85.45000000000005,29.25,48.043514251708984,POINT (85.45000000000005 29.25)
2016-01-02,87.65000000000003,29.15,58.26152038574219,POINT (87.65000000000003 29.15)
2016-01-02,87.75,29.25,58.367923736572266,POINT (87.75 29.25)
2016-01-02,87.95000000000005,29.35,80.18639373779297,POINT (87.95000000000005 29.35)
2016-01-02,88.65000000000003,29.35,92.31230926513672,POINT (88.65000000000003 29.35)
2016-01-02,91.05000000000001,29.35,295.96551513671875,POINT (91.05000000000001 29.35)
2016-01-02,92.05000000000001,29.25,331.1702575683594,POINT (92.05000000000001 29.25)
2016-01-02,93.25,29.049999999999997,392.3535461425781,POINT (93.25 29.049999999999997)
2016-01-02,93.65000000000003,29.15,419.6805419921875,POINT (93.65000000000003 29.15)
2016-01-02,94.35000000000002,29.35,485.23822021484375,POINT (94.35000000000002 29.35)
2016-01-02,94.85000000000002,29.549999999999997,643.3745727539062,POINT (94.85000000000002 29.549999999999997)
2016-01-02,95.15000000000003,29.85,867.5774536132812,POINT (95.15000000000003 29.85)
2016-01-02,95.25,29.85,869.32373046875,POINT (95.25 29.85)
2016-01-02,95.25,29.75,875.1717529296875,POINT (95.25 29.75)
2016-01-02,95.35000000000002,29.549999999999997,900.1400146484375,POINT (95.35000000000002 29.549999999999997)
2016-01-02,95.35000000000002,29.35,952.4796142578125,POINT (95.35000000000002 29.35)
2016-01-02,94.85000000000002,28.950000000000003,1200.75634765625,POINT (94.85000000000002 28.950000000000003)
2016-01-02,94.85000000000002,28.85,1259.7882080078125,POINT (94.85000000000002 28.85)
2016-01-02,95.05000000000001,28.549999999999997,1243.131103515625,POINT (95.05000000000001 28.549999999999997)
2016-01-02,95.05000000000001,28.15,1301.305419921875,POINT (95.05000000000001 28.15)
2016-01-02,95.35000000000002,28.049999999999997,1291.7862548828125,POINT (95.35000000000002 28.049999999999997)
2016-01-02,95.35000000000002,27.950000000000003,1287.15625,POINT (95.35000000000002 27.950000000000003)
2016-01-02,95.25,27.75,1705.1656494140625,POINT (95.25 27.75)
2016-01-02,94.85000000000002,27.450000000000003,1668.9986572265625,POINT (94.85000000000002 27.450000000000003)
2016-01-02,94.45000000000005,27.049999999999997,1797.7406005859375,POINT (94.45000000000005 27.049999999999997)
2016-01-02,93.75,26.75,2273.6396484375,POINT (93.75 26.75)
2016-01-02,92.65000000000003,26.549999999999997,2754.094970703125,POINT (92.65000000000003 26.549999999999997)
2016-01-02,92.25,26.450000000000003,2858.9541015625,POINT (92.25 26.450000000000003)
2016-01-02,91.65000000000003,26.15,3137.574951171875,POINT (91.65000000000003 26.15)
2016-01-02,91.25,26.15,3301.8388671875,POINT (91.25 26.15)
2016-01-02,90.65000000000003,26.15,3797.622314453125,POINT (90.65000000000003 26.15)
2016-01-02,90.35000000000002,26.15,3875.3251953125,POINT (90.35000000000002 26.15)
2016-01-02,90.15000000000003,26.049999999999997,3916.226806640625,POINT (90.15000000000003 26.049999999999997)
2016-01-02,89.85000000000002,25.849999999999994,3976.59912109375,POINT (89.85000000000002 25.849999999999994)
2016-01-02,89.75,25.650000000000006,4337.01025390625,POINT (89.75 25.650000000000006)
2016-01-02,89.65000000000003,24.950000000000003,4568.73291015625,POINT (89.65000000000003 24.950000000000003)
2016-01-02,89.75,24.549999999999997,4596.9833984375,POINT (89.75 24.549999999999997)
2016-01-02,89.65000000000003,23.849999999999994,4672.86376953125,POINT (89.65000000000003 23.849999999999994)
2016-01-02,89.95000000000005,23.650000000000006,6963.462890625,POINT (89.95000000000005 23.650000000000006)
2016-01-02,90.25,23.450000000000003,7035.9912109375,POINT (90.25 23.450000000000003)
2016-01-02,90.55000000000001,23.25,7123.5244140625,POINT (90.55000000000001 23.25)
2016-01-02,90.55000000000001,23.25,7123.5244140625,POINT (90.55000000000001 23.25)
